SubjectIdIndex,NumWrong,NumTimeout,username,ServerTime,NumCorrect,TeamArrival,TeamCorrect,TeamDamage,TeamTotal,SI_Index,SI_DM_Index,SI_Role,SubjectId,reschuRun
2961,0,0,Nav       ,2025-02-26 11:41:50.010,9,10,9,2,17,2961,1702,Nav                                               ,97,4
2963,0,0,Pilot     ,2025-02-26 11:48:00.137,0,13,11,0,24,2963,1703,Pilot                                             ,98,5
2964,0,2,Nav       ,2025-02-26 11:48:00.150,11,13,11,0,24,2964,1703,Nav                                               ,97,5
2966,1,1,Nav       ,2025-02-26 11:54:14.327,8,11,8,0,19,2966,1704,Nav                                               ,97,6
2967,0,0,Pilot     ,2025-02-26 11:54:14.340,0,11,8,0,19,2967,1704,Pilot                                             ,98,6
2969,1,2,Nav       ,2025-02-26 12:00:21.997,8,12,8,0,20,2969,1705,Nav                                               ,97,7
2970,0,0,Pilot     ,2025-02-26 12:00:22.010,0,12,8,0,20,2970,1705,Pilot                                             ,98,7
2975,2,1,Nav       ,2025-02-26 14:31:04.487,4,7,4,0,11,2975,1707,Nav                                               ,99,0
2976,0,0,Pilot     ,2025-02-26 14:31:04.500,0,7,4,0,11,2976,1707,Pilot                                             ,100,0
2978,0,0,Pilot     ,2025-02-26 14:38:46.750,0,9,7,2,14,2978,1708,Pilot                                             ,100,1
2979,0,0,Nav       ,2025-02-26 14:38:46.763,7,9,7,2,14,2979,1708,Nav                                               ,99,1
2981,2,2,Nav       ,2025-02-26 14:45:18.530,5,11,5,0,16,2981,1709,Nav                                               ,99,2
2982,0,0,Pilot     ,2025-02-26 14:45:18.547,0,11,5,0,16,2982,1709,Pilot                                             ,100,2
2984,0,0,Pilot     ,2025-02-26 14:52:25.710,0,12,7,0,19,2984,1710,Pilot                                             ,100,3
2985,0,2,Nav       ,2025-02-26 14:52:25.723,7,12,7,0,19,2985,1710,Nav                                               ,99,3
2987,1,0,Nav       ,2025-02-26 15:04:01.020,8,10,8,2,16,2987,1711,Nav                                               ,99,4
2988,0,0,Pilot     ,2025-02-26 15:04:01.033,0,10,8,2,16,2988,1711,Pilot                                             ,100,4
2990,0,1,Nav       ,2025-02-26 15:12:11.467,11,12,11,0,23,2990,1712,Nav                                               ,99,5
2991,0,0,Pilot     ,2025-02-26 15:12:11.483,0,12,11,0,23,2991,1712,Pilot                                             ,100,5
2993,0,0,Pilot     ,2025-02-26 15:18:57.497,0,13,12,0,25,2993,1713,Pilot                                             ,100,6
2994,1,0,Nav       ,2025-02-26 15:18:57.513,12,13,12,0,25,2994,1713,Nav                                               ,99,6
2996,1,1,Nav       ,2025-02-26 15:25:32.037,9,13,9,0,22,2996,1714,Nav                                               ,99,7
2997,0,0,Pilot     ,2025-02-26 15:25:32.053,0,13,9,0,22,2997,1714,Pilot                                             ,100,7
3003,1,1,Nav       ,2025-02-27 11:36:42.640,4,7,4,0,11,3003,1717,Nav                                               ,101,0
3004,0,0,Pilot     ,2025-02-27 11:36:42.657,0,7,4,0,11,3004,1717,Pilot                                             ,102,0
3006,0,0,Pilot     ,2025-02-27 11:44:03.007,0,9,6,0,15,3006,1718,Pilot                                             ,102,1
3007,0,2,Nav       ,2025-02-27 11:44:03.020,6,9,6,0,15,3007,1718,Nav                                               ,101,1
3009,1,0,Nav       ,2025-02-27 11:50:46.473,6,8,6,2,12,3009,1719,Nav                                               ,101,2
3010,0,0,Pilot     ,2025-02-27 11:50:46.490,0,8,6,2,12,3010,1719,Pilot                                             ,102,2
3012,1,0,Nav       ,2025-02-27 11:57:23.067,8,10,8,0,18,3012,1720,Nav                                               ,101,3
3013,0,0,Pilot     ,2025-02-27 11:57:23.080,0,10,8,0,18,3013,1720,Pilot                                             ,102,3
3015,0,0,Pilot     ,2025-02-27 12:09:11.090,0,6,4,0,10,3015,1721,Pilot                                             ,102,4
3016,0,2,Nav       ,2025-02-27 12:09:11.107,4,6,4,0,10,3016,1721,Nav                                               ,101,4
3018,1,1,Nav       ,2025-02-27 12:15:52.817,5,7,5,4,8,3018,1722,Nav                                               ,101,5
3019,0,0,Pilot     ,2025-02-27 12:15:52.830,0,7,5,4,8,3019,1722,Pilot                                             ,102,5
3021,1,2,Nav       ,2025-02-27 12:22:32.873,5,9,5,0,14,3021,1723,Nav                                               ,101,6
3022,0,0,Pilot     ,2025-02-27 12:22:32.887,0,9,5,0,14,3022,1723,Pilot                                             ,102,6
3024,1,0,Nav       ,2025-02-27 12:28:46.050,9,11,9,0,20,3024,1724,Nav                                               ,101,7
3025,0,0,Pilot     ,2025-02-27 12:28:46.067,0,11,9,0,20,3025,1724,Pilot                                             ,102,7
3030,1,3,Nav       ,2025-02-27 15:41:14.683,2,7,2,2,7,3030,1726,Nav                                               ,103,0
3031,0,0,Pilot     ,2025-02-27 15:41:14.700,0,7,2,2,7,3031,1726,Pilot                                             ,104,0
3033,0,0,Pilot     ,2025-02-27 15:48:32.040,0,11,6,0,17,3033,1727,Pilot                                             ,104,1
3034,1,3,Nav       ,2025-02-27 15:48:32.053,6,11,6,0,17,3034,1727,Nav                                               ,103,1
3036,0,0,Pilot     ,2025-02-27 15:55:23.573,0,12,6,0,18,3036,1728,Pilot                                             ,104,2
3037,3,2,Nav       ,2025-02-27 15:55:23.587,6,12,6,0,18,3037,1728,Nav                                               ,103,2
3039,0,0,Pilot     ,2025-02-27 16:01:46.057,0,11,8,0,19,3039,1729,Pilot                                             ,104,3
3040,1,1,Nav       ,2025-02-27 16:01:46.070,8,11,8,0,19,3040,1729,Nav                                               ,103,3
3043,2,2,Nav       ,2025-02-27 16:13:22.753,5,12,5,2,15,3043,1730,Nav                                               ,103,4
3042,0,0,Pilot     ,2025-02-27 16:13:22.770,0,12,5,2,15,3042,1730,Pilot                                             ,104,4
3045,0,0,Pilot     ,2025-02-27 16:19:47.973,0,10,6,2,14,3045,1731,Pilot                                             ,104,5
3046,2,0,Nav       ,2025-02-27 16:19:47.990,6,10,6,2,14,3046,1731,Nav                                               ,103,5
3048,0,0,Pilot     ,2025-02-27 16:26:05.810,0,11,3,2,12,3048,1732,Pilot                                             ,104,6
3049,4,3,Nav       ,2025-02-27 16:26:05.823,3,11,3,2,12,3049,1732,Nav                                               ,103,6
3051,6,1,Nav       ,2025-02-27 16:32:30.460,6,15,6,0,21,3051,1733,Nav                                               ,103,7
3052,0,0,Pilot     ,2025-02-27 16:32:30.473,0,15,6,0,21,3052,1733,Pilot                                             ,104,7
