pair,phase,method,component_factor,radius,non_event_matches,condition,RR
49_50_51_52,reschu_run_2,factor,f2,0.001,included,fake,0.1274
49_50_51_52,reschu_run_2,factor,f2,0.001,excluded,fake,0.003
49_50_51_52,reschu_run_3,factor,f2,0.001,included,fake,0.1766
49_50_51_52,reschu_run_3,factor,f2,0.001,excluded,fake,0.0024
49_50_51_52,reschu_run_4,factor,f2,0.001,included,fake,0.1492
49_50_51_52,reschu_run_4,factor,f2,0.001,excluded,fake,0.0023
49_50_51_52,reschu_run_5,factor,f2,0.001,included,fake,0.1359
49_50_51_52,reschu_run_5,factor,f2,0.001,excluded,fake,0.0024
49_50_51_52,reschu_run_6,factor,f2,0.001,included,fake,0.118
49_50_51_52,reschu_run_6,factor,f2,0.001,excluded,fake,0.0029
51_52_59_60,instructional_video_0,factor,f2,0.001,included,fake,0.138
51_52_59_60,instructional_video_0,factor,f2,0.001,excluded,fake,0.0026
51_52_59_60,discussion_phase_0,factor,f2,0.001,included,fake,0.1431
51_52_59_60,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0025
51_52_59_60,discussion_phase_1,factor,f2,0.001,included,fake,0.1574
51_52_59_60,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0018
51_52_59_60,reschu_run_0,factor,f2,0.001,included,fake,0.1278
51_52_59_60,reschu_run_0,factor,f2,0.001,excluded,fake,0.0033
51_52_59_60,reschu_run_1,factor,f2,0.001,included,fake,0.1537
51_52_59_60,reschu_run_1,factor,f2,0.001,excluded,fake,0.0023
51_52_59_60,reschu_run_2,factor,f2,0.001,included,fake,0.1335
51_52_59_60,reschu_run_2,factor,f2,0.001,excluded,fake,0.0033
51_52_59_60,reschu_run_3,factor,f2,0.001,included,fake,0.1502
51_52_59_60,reschu_run_3,factor,f2,0.001,excluded,fake,0.003
51_52_59_60,reschu_run_4,factor,f2,0.001,included,fake,0.1388
51_52_59_60,reschu_run_4,factor,f2,0.001,excluded,fake,0.0027
51_52_59_60,reschu_run_5,factor,f2,0.001,included,fake,0.1938
51_52_59_60,reschu_run_5,factor,f2,0.001,excluded,fake,0.0019
51_52_59_60,reschu_run_6,factor,f2,0.001,included,fake,0.1199
51_52_59_60,reschu_run_6,factor,f2,0.001,excluded,fake,0.0032
59_60_61_62,discussion_phase_0,factor,f2,0.001,included,fake,0.1846
59_60_61_62,discussion_phase_0,factor,f2,0.001,excluded,fake,0.002
59_60_61_62,discussion_phase_1,factor,f2,0.001,included,fake,0.1695
59_60_61_62,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0023
59_60_61_62,reschu_run_0,factor,f2,0.001,included,fake,0.1407
59_60_61_62,reschu_run_0,factor,f2,0.001,excluded,fake,0.0031
59_60_61_62,reschu_run_1,factor,f2,0.001,included,fake,0.1221
59_60_61_62,reschu_run_1,factor,f2,0.001,excluded,fake,0.0038
59_60_61_62,reschu_run_2,factor,f2,0.001,included,fake,0.1531
59_60_61_62,reschu_run_2,factor,f2,0.001,excluded,fake,0.0029
59_60_61_62,reschu_run_3,factor,f2,0.001,included,fake,0.1251
59_60_61_62,reschu_run_3,factor,f2,0.001,excluded,fake,0.0034
61_62_65_66,discussion_phase_0,factor,f2,0.001,included,fake,0.1439
61_62_65_66,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0027
61_62_65_66,reschu_run_0,factor,f2,0.001,included,fake,0.2333
61_62_65_66,reschu_run_0,factor,f2,0.001,excluded,fake,0.0008
65_66_67_68,discussion_phase_0,factor,f2,0.001,included,fake,0.1746
65_66_67_68,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0029
65_66_67_68,reschu_run_0,factor,f2,0.001,included,fake,0.0589
65_66_67_68,reschu_run_0,factor,f2,0.001,excluded,fake,0.0039
67_68_69_70,discussion_phase_0,factor,f2,0.001,included,fake,0.1843
67_68_69_70,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0023
67_68_69_70,discussion_phase_1,factor,f2,0.001,included,fake,0.1826
67_68_69_70,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0025
67_68_69_70,reschu_run_0,factor,f2,0.001,included,fake,0.1742
67_68_69_70,reschu_run_0,factor,f2,0.001,excluded,fake,0.0029
67_68_69_70,reschu_run_1,factor,f2,0.001,included,fake,0.1731
67_68_69_70,reschu_run_1,factor,f2,0.001,excluded,fake,0.0028
67_68_69_70,reschu_run_2,factor,f2,0.001,included,fake,0.1692
67_68_69_70,reschu_run_2,factor,f2,0.001,excluded,fake,0.0029
67_68_69_70,reschu_run_3,factor,f2,0.001,included,fake,0.1414
67_68_69_70,reschu_run_3,factor,f2,0.001,excluded,fake,0.0034
69_70_71_72,instructional_video_0,factor,f2,0.001,included,fake,0.124
69_70_71_72,instructional_video_0,factor,f2,0.001,excluded,fake,0.0049
69_70_71_72,discussion_phase_0,factor,f2,0.001,included,fake,0.1395
69_70_71_72,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0035
69_70_71_72,discussion_phase_1,factor,f2,0.001,included,fake,0.0521
69_70_71_72,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0037
69_70_71_72,reschu_run_0,factor,f2,0.001,included,fake,0.1575
69_70_71_72,reschu_run_0,factor,f2,0.001,excluded,fake,0.0037
69_70_71_72,reschu_run_1,factor,f2,0.001,included,fake,0.1431
69_70_71_72,reschu_run_1,factor,f2,0.001,excluded,fake,0.004
69_70_71_72,reschu_run_2,factor,f2,0.001,included,fake,0.1585
69_70_71_72,reschu_run_2,factor,f2,0.001,excluded,fake,0.0038
69_70_71_72,reschu_run_3,factor,f2,0.001,included,fake,0.1219
69_70_71_72,reschu_run_3,factor,f2,0.001,excluded,fake,0.0047
71_72_73_74,instructional_video_0,factor,f2,0.001,included,fake,0.1506
71_72_73_74,instructional_video_0,factor,f2,0.001,excluded,fake,0.0042
71_72_73_74,discussion_phase_1,factor,f2,0.001,included,fake,0.2275
71_72_73_74,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0022
71_72_73_74,reschu_run_0,factor,f2,0.001,included,fake,0.0536
71_72_73_74,reschu_run_0,factor,f2,0.001,excluded,fake,0.0044
71_72_73_74,reschu_run_1,factor,f2,0.001,included,fake,0.1507
71_72_73_74,reschu_run_1,factor,f2,0.001,excluded,fake,0.0037
71_72_73_74,reschu_run_2,factor,f2,0.001,included,fake,0.0427
71_72_73_74,reschu_run_2,factor,f2,0.001,excluded,fake,0.0049
73_74_75_76,instructional_video_0,factor,f2,0.001,included,fake,0.0933
73_74_75_76,instructional_video_0,factor,f2,0.001,excluded,fake,0.004
73_74_75_76,discussion_phase_1,factor,f2,0.001,included,fake,0.143
73_74_75_76,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0045
73_74_75_76,reschu_run_0,factor,f2,0.001,included,fake,0.1531
73_74_75_76,reschu_run_0,factor,f2,0.001,excluded,fake,0.0035
75_76_77_78,instructional_video_0,factor,f2,0.001,included,fake,0.159
75_76_77_78,instructional_video_0,factor,f2,0.001,excluded,fake,0.0035
75_76_77_78,discussion_phase_0,factor,f2,0.001,included,fake,0.1444
75_76_77_78,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0033
75_76_77_78,discussion_phase_1,factor,f2,0.001,included,fake,0.1391
75_76_77_78,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0035
75_76_77_78,reschu_run_0,factor,f2,0.001,included,fake,0.1524
75_76_77_78,reschu_run_0,factor,f2,0.001,excluded,fake,0.0029
77_78_79_80,instructional_video_0,factor,f2,0.001,included,fake,0.1714
77_78_79_80,instructional_video_0,factor,f2,0.001,excluded,fake,0.0027
77_78_79_80,discussion_phase_0,factor,f2,0.001,included,fake,0.1871
77_78_79_80,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0025
77_78_79_80,discussion_phase_1,factor,f2,0.001,included,fake,0.2032
77_78_79_80,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0021
77_78_79_80,reschu_run_0,factor,f2,0.001,included,fake,0.1738
77_78_79_80,reschu_run_0,factor,f2,0.001,excluded,fake,0.003
77_78_79_80,reschu_run_1,factor,f2,0.001,included,fake,0.1934
77_78_79_80,reschu_run_1,factor,f2,0.001,excluded,fake,0.0028
77_78_79_80,reschu_run_2,factor,f2,0.001,included,fake,0.1762
77_78_79_80,reschu_run_2,factor,f2,0.001,excluded,fake,0.0028
79_80_81_82,instructional_video_0,factor,f2,0.001,included,fake,0.1615
79_80_81_82,instructional_video_0,factor,f2,0.001,excluded,fake,0.0029
79_80_81_82,discussion_phase_0,factor,f2,0.001,included,fake,0.1722
79_80_81_82,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0024
79_80_81_82,discussion_phase_1,factor,f2,0.001,included,fake,0.1642
79_80_81_82,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0027
79_80_81_82,reschu_run_0,factor,f2,0.001,included,fake,0.1528
79_80_81_82,reschu_run_0,factor,f2,0.001,excluded,fake,0.0034
79_80_81_82,reschu_run_1,factor,f2,0.001,included,fake,0.1608
79_80_81_82,reschu_run_1,factor,f2,0.001,excluded,fake,0.0029
79_80_81_82,reschu_run_2,factor,f2,0.001,included,fake,0.1793
79_80_81_82,reschu_run_2,factor,f2,0.001,excluded,fake,0.0026
81_82_83_84,instructional_video_0,factor,f2,0.001,included,fake,0.1174
81_82_83_84,instructional_video_0,factor,f2,0.001,excluded,fake,0.005
81_82_83_84,discussion_phase_0,factor,f2,0.001,included,fake,0.1289
81_82_83_84,discussion_phase_0,factor,f2,0.001,excluded,fake,0.004
81_82_83_84,discussion_phase_1,factor,f2,0.001,included,fake,0.1405
81_82_83_84,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0024
81_82_83_84,reschu_run_0,factor,f2,0.001,included,fake,0.1285
81_82_83_84,reschu_run_0,factor,f2,0.001,excluded,fake,0.0049
81_82_83_84,reschu_run_1,factor,f2,0.001,included,fake,0.1109
81_82_83_84,reschu_run_1,factor,f2,0.001,excluded,fake,0.0054
81_82_83_84,reschu_run_2,factor,f2,0.001,included,fake,0.0366
81_82_83_84,reschu_run_2,factor,f2,0.001,excluded,fake,0.0048
81_82_83_84,reschu_run_3,factor,f2,0.001,included,fake,0.1316
81_82_83_84,reschu_run_3,factor,f2,0.001,excluded,fake,0.0034
83_84_85_86,instructional_video_0,factor,f2,0.001,included,fake,0.1703
83_84_85_86,instructional_video_0,factor,f2,0.001,excluded,fake,0.0025
83_84_85_86,discussion_phase_0,factor,f2,0.001,included,fake,0.1638
83_84_85_86,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0021
83_84_85_86,discussion_phase_1,factor,f2,0.001,included,fake,0.1625
83_84_85_86,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0024
83_84_85_86,reschu_run_0,factor,f2,0.001,included,fake,0.2573
83_84_85_86,reschu_run_0,factor,f2,0.001,excluded,fake,0.0019
83_84_85_86,reschu_run_1,factor,f2,0.001,included,fake,0.1702
83_84_85_86,reschu_run_1,factor,f2,0.001,excluded,fake,0.0028
83_84_85_86,reschu_run_2,factor,f2,0.001,included,fake,0.1408
83_84_85_86,reschu_run_2,factor,f2,0.001,excluded,fake,0.0036
83_84_85_86,reschu_run_3,factor,f2,0.001,included,fake,0.1528
83_84_85_86,reschu_run_3,factor,f2,0.001,excluded,fake,0.0036
83_84_85_86,reschu_run_4,factor,f2,0.001,included,fake,0.2527
83_84_85_86,reschu_run_4,factor,f2,0.001,excluded,fake,0.0019
85_86_87_88,instructional_video_0,factor,f2,0.001,included,fake,0.1323
85_86_87_88,instructional_video_0,factor,f2,0.001,excluded,fake,0.0037
85_86_87_88,discussion_phase_0,factor,f2,0.001,included,fake,0.17
85_86_87_88,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0026
85_86_87_88,discussion_phase_1,factor,f2,0.001,included,fake,0.0094
85_86_87_88,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0016
85_86_87_88,reschu_run_0,factor,f2,0.001,included,fake,0.1563
85_86_87_88,reschu_run_0,factor,f2,0.001,excluded,fake,0.0031
85_86_87_88,reschu_run_1,factor,f2,0.001,included,fake,0.1577
85_86_87_88,reschu_run_1,factor,f2,0.001,excluded,fake,0.003
85_86_87_88,reschu_run_2,factor,f2,0.001,included,fake,0.1116
85_86_87_88,reschu_run_2,factor,f2,0.001,excluded,fake,0.004
85_86_87_88,reschu_run_3,factor,f2,0.001,included,fake,0.1564
85_86_87_88,reschu_run_3,factor,f2,0.001,excluded,fake,0.0035
85_86_87_88,reschu_run_4,factor,f2,0.001,included,fake,0.1355
85_86_87_88,reschu_run_4,factor,f2,0.001,excluded,fake,0.0034
87_88_91_92,instructional_video_0,factor,f2,0.001,included,fake,0.1243
87_88_91_92,instructional_video_0,factor,f2,0.001,excluded,fake,0.0045
87_88_91_92,discussion_phase_0,factor,f2,0.001,included,fake,0.1442
87_88_91_92,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0029
87_88_91_92,discussion_phase_1,factor,f2,0.001,included,fake,0.1663
87_88_91_92,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0027
87_88_91_92,reschu_run_0,factor,f2,0.001,included,fake,0.1212
87_88_91_92,reschu_run_0,factor,f2,0.001,excluded,fake,0.0046
87_88_91_92,reschu_run_1,factor,f2,0.001,included,fake,0.1292
87_88_91_92,reschu_run_1,factor,f2,0.001,excluded,fake,0.0043
87_88_91_92,reschu_run_2,factor,f2,0.001,included,fake,0.1134
87_88_91_92,reschu_run_2,factor,f2,0.001,excluded,fake,0.0049
87_88_91_92,reschu_run_3,factor,f2,0.001,included,fake,0.1075
87_88_91_92,reschu_run_3,factor,f2,0.001,excluded,fake,0.0044
91_92_93_94,instructional_video_0,factor,f2,0.001,included,fake,0.0863
91_92_93_94,instructional_video_0,factor,f2,0.001,excluded,fake,0.0067
91_92_93_94,discussion_phase_0,factor,f2,0.001,included,fake,0.0815
91_92_93_94,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0016
91_92_93_94,discussion_phase_1,factor,f2,0.001,included,fake,0.0679
91_92_93_94,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0038
91_92_93_94,reschu_run_0,factor,f2,0.001,included,fake,0.1538
91_92_93_94,reschu_run_0,factor,f2,0.001,excluded,fake,0.0028
91_92_93_94,reschu_run_1,factor,f2,0.001,included,fake,0.1777
91_92_93_94,reschu_run_1,factor,f2,0.001,excluded,fake,0.0019
91_92_93_94,reschu_run_2,factor,f2,0.001,included,fake,0.0236
91_92_93_94,reschu_run_2,factor,f2,0.001,excluded,fake,0.0032
91_92_93_94,reschu_run_3,factor,f2,0.001,included,fake,0.0301
91_92_93_94,reschu_run_3,factor,f2,0.001,excluded,fake,0.0047
93_94_95_96,instructional_video_0,factor,f2,0.001,included,fake,0.1426
93_94_95_96,instructional_video_0,factor,f2,0.001,excluded,fake,0.0018
93_94_95_96,discussion_phase_0,factor,f2,0.001,included,fake,0.1425
93_94_95_96,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0023
93_94_95_96,discussion_phase_1,factor,f2,0.001,included,fake,0.0968
93_94_95_96,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0034
93_94_95_96,reschu_run_0,factor,f2,0.001,included,fake,0.0604
93_94_95_96,reschu_run_0,factor,f2,0.001,excluded,fake,0.0048
93_94_95_96,reschu_run_1,factor,f2,0.001,included,fake,0.0992
93_94_95_96,reschu_run_1,factor,f2,0.001,excluded,fake,0.0047
93_94_95_96,reschu_run_2,factor,f2,0.001,included,fake,0.2211
93_94_95_96,reschu_run_2,factor,f2,0.001,excluded,fake,0.0025
93_94_95_96,reschu_run_3,factor,f2,0.001,included,fake,0.0754
93_94_95_96,reschu_run_3,factor,f2,0.001,excluded,fake,0.003
93_94_95_96,reschu_run_4,factor,f2,0.001,included,fake,0.1327
93_94_95_96,reschu_run_4,factor,f2,0.001,excluded,fake,0.004
95_96_97_98,instructional_video_0,factor,f2,0.001,included,fake,0.182
95_96_97_98,instructional_video_0,factor,f2,0.001,excluded,fake,0.0011
95_96_97_98,discussion_phase_0,factor,f2,0.001,included,fake,0.1401
95_96_97_98,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0033
95_96_97_98,discussion_phase_1,factor,f2,0.001,included,fake,0.1855
95_96_97_98,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0021
95_96_97_98,reschu_run_0,factor,f2,0.001,included,fake,0.1554
95_96_97_98,reschu_run_0,factor,f2,0.001,excluded,fake,0.0028
95_96_97_98,reschu_run_1,factor,f2,0.001,included,fake,0.1444
95_96_97_98,reschu_run_1,factor,f2,0.001,excluded,fake,0.0044
95_96_97_98,reschu_run_2,factor,f2,0.001,included,fake,0.1806
95_96_97_98,reschu_run_2,factor,f2,0.001,excluded,fake,0.0023
95_96_97_98,reschu_run_3,factor,f2,0.001,included,fake,0.1021
95_96_97_98,reschu_run_3,factor,f2,0.001,excluded,fake,0.0025
97_98_05_06,discussion_phase_0,factor,f2,0.001,included,fake,0.1957
97_98_05_06,discussion_phase_0,factor,f2,0.001,excluded,fake,0.0017
97_98_05_06,discussion_phase_1,factor,f2,0.001,included,fake,0.1387
97_98_05_06,discussion_phase_1,factor,f2,0.001,excluded,fake,0.0023
97_98_05_06,reschu_run_0,factor,f2,0.001,included,fake,0.352
97_98_05_06,reschu_run_0,factor,f2,0.001,excluded,fake,0.0005
97_98_05_06,reschu_run_1,factor,f2,0.001,included,fake,0.135
97_98_05_06,reschu_run_1,factor,f2,0.001,excluded,fake,0.0031
97_98_05_06,reschu_run_2,factor,f2,0.001,included,fake,0.1991
97_98_05_06,reschu_run_2,factor,f2,0.001,excluded,fake,0.0028
97_98_05_06,reschu_run_3,factor,f2,0.001,included,fake,0.1606
97_98_05_06,reschu_run_3,factor,f2,0.001,excluded,fake,0.0016
05_06_07_08,discussion_phase_0,factor,f2,0.025,included,fake,0.0085
05_06_07_08,discussion_phase_0,factor,f2,0.025,excluded,fake,0.0055
05_06_07_08,discussion_phase_1,factor,f2,0.025,included,fake,0.1973
05_06_07_08,discussion_phase_1,factor,f2,0.025,excluded,fake,0.0093
05_06_07_08,reschu_run_0,factor,f2,0.025,included,fake,0.2675
05_06_07_08,reschu_run_0,factor,f2,0.025,excluded,fake,0.0093
05_06_07_08,reschu_run_1,factor,f2,0.025,included,fake,0.2478
05_06_07_08,reschu_run_1,factor,f2,0.025,excluded,fake,0.016
05_06_07_08,reschu_run_2,factor,f2,0.025,included,fake,0.2091
05_06_07_08,reschu_run_2,factor,f2,0.025,excluded,fake,0.0218
05_06_07_08,reschu_run_3,factor,f2,0.025,included,fake,0.2432
05_06_07_08,reschu_run_3,factor,f2,0.025,excluded,fake,0.015
05_06_07_08,reschu_run_4,factor,f2,0.025,included,fake,0.1919
05_06_07_08,reschu_run_4,factor,f2,0.025,excluded,fake,0.0175
05_06_07_08,reschu_run_5,factor,f2,0.025,included,fake,0.1657
05_06_07_08,reschu_run_5,factor,f2,0.025,excluded,fake,0.0192
05_06_07_08,reschu_run_6,factor,f2,0.025,included,fake,0.3059
05_06_07_08,reschu_run_6,factor,f2,0.025,excluded,fake,0.006
05_06_07_08,reschu_run_7,factor,f2,0.025,included,fake,0.1925
05_06_07_08,reschu_run_7,factor,f2,0.025,excluded,fake,0.0118
07_08_09_10,instructional_video_0,factor,f2,0.025,included,fake,0.1912
07_08_09_10,instructional_video_0,factor,f2,0.025,excluded,fake,0.015
07_08_09_10,discussion_phase_0,factor,f2,0.025,included,fake,0.1394
07_08_09_10,discussion_phase_0,factor,f2,0.025,excluded,fake,0.018
07_08_09_10,discussion_phase_1,factor,f2,0.025,included,fake,0.1785
07_08_09_10,discussion_phase_1,factor,f2,0.025,excluded,fake,0.0116
07_08_09_10,reschu_run_0,factor,f2,0.025,included,fake,0.1933
07_08_09_10,reschu_run_0,factor,f2,0.025,excluded,fake,0.0127
07_08_09_10,reschu_run_1,factor,f2,0.025,included,fake,0.2043
07_08_09_10,reschu_run_1,factor,f2,0.025,excluded,fake,0.0096
07_08_09_10,reschu_run_2,factor,f2,0.025,included,fake,0.2365
07_08_09_10,reschu_run_2,factor,f2,0.025,excluded,fake,0.0101
07_08_09_10,reschu_run_3,factor,f2,0.025,included,fake,0.1951
07_08_09_10,reschu_run_3,factor,f2,0.025,excluded,fake,0.0107
07_08_09_10,reschu_run_4,factor,f2,0.025,included,fake,0.2146
07_08_09_10,reschu_run_4,factor,f2,0.025,excluded,fake,0.0119
07_08_09_10,reschu_run_5,factor,f2,0.025,included,fake,0.2145
07_08_09_10,reschu_run_5,factor,f2,0.025,excluded,fake,0.0096
07_08_09_10,reschu_run_6,factor,f2,0.025,included,fake,0.5244
07_08_09_10,reschu_run_6,factor,f2,0.025,excluded,fake,0.0
07_08_09_10,reschu_run_7,factor,f2,0.025,included,fake,0.5202
07_08_09_10,reschu_run_7,factor,f2,0.025,excluded,fake,0.0
09_10_99_100,instructional_video_0,factor,f2,0.025,included,fake,0.1147
09_10_99_100,instructional_video_0,factor,f2,0.025,excluded,fake,0.0242
09_10_99_100,discussion_phase_0,factor,f2,0.025,included,fake,0.1455
09_10_99_100,discussion_phase_0,factor,f2,0.025,excluded,fake,0.0142
09_10_99_100,reschu_run_0,factor,f2,0.025,included,fake,0.1971
09_10_99_100,reschu_run_0,factor,f2,0.025,excluded,fake,0.0171
09_10_99_100,reschu_run_1,factor,f2,0.025,included,fake,0.1928
09_10_99_100,reschu_run_1,factor,f2,0.025,excluded,fake,0.0269
09_10_99_100,reschu_run_2,factor,f2,0.025,included,fake,0.2418
09_10_99_100,reschu_run_2,factor,f2,0.025,excluded,fake,0.0162
09_10_99_100,reschu_run_3,factor,f2,0.025,included,fake,0.2384
09_10_99_100,reschu_run_3,factor,f2,0.025,excluded,fake,0.0151
99_100_101_102,instructional_video_0,factor,f2,0.025,included,fake,0.016
99_100_101_102,instructional_video_0,factor,f2,0.025,excluded,fake,0.0056
99_100_101_102,discussion_phase_0,factor,f2,0.025,included,fake,0.2698
99_100_101_102,discussion_phase_0,factor,f2,0.025,excluded,fake,0.0064
99_100_101_102,reschu_run_0,factor,f2,0.025,included,fake,0.0069
99_100_101_102,reschu_run_0,factor,f2,0.025,excluded,fake,0.0052
99_100_101_102,reschu_run_1,factor,f2,0.025,included,fake,0.1125
99_100_101_102,reschu_run_1,factor,f2,0.025,excluded,fake,0.0396
99_100_101_102,reschu_run_2,factor,f2,0.025,included,fake,0.2067
99_100_101_102,reschu_run_2,factor,f2,0.025,excluded,fake,0.0194
99_100_101_102,reschu_run_3,factor,f2,0.025,included,fake,0.1836
99_100_101_102,reschu_run_3,factor,f2,0.025,excluded,fake,0.0195
101_102_103_104,instructional_video_0,factor,f2,0.025,included,fake,0.2259
101_102_103_104,instructional_video_0,factor,f2,0.025,excluded,fake,0.013
101_102_103_104,discussion_phase_0,factor,f2,0.025,included,fake,0.2415
101_102_103_104,discussion_phase_0,factor,f2,0.025,excluded,fake,0.0071
101_102_103_104,discussion_phase_1,factor,f2,0.025,included,fake,0.1957
101_102_103_104,discussion_phase_1,factor,f2,0.025,excluded,fake,0.0116
101_102_103_104,reschu_run_0,factor,f2,0.025,included,fake,0.2119
101_102_103_104,reschu_run_0,factor,f2,0.025,excluded,fake,0.0154
101_102_103_104,reschu_run_1,factor,f2,0.025,included,fake,0.2224
101_102_103_104,reschu_run_1,factor,f2,0.025,excluded,fake,0.0118
101_102_103_104,reschu_run_2,factor,f2,0.025,included,fake,0.2234
101_102_103_104,reschu_run_2,factor,f2,0.025,excluded,fake,0.0119
101_102_103_104,reschu_run_3,factor,f2,0.025,included,fake,0.2173
101_102_103_104,reschu_run_3,factor,f2,0.025,excluded,fake,0.0149
101_102_103_104,reschu_run_4,factor,f2,0.025,included,fake,0.2898
101_102_103_104,reschu_run_4,factor,f2,0.025,excluded,fake,0.0066
101_102_103_104,reschu_run_5,factor,f2,0.025,included,fake,0.4284
101_102_103_104,reschu_run_5,factor,f2,0.025,excluded,fake,0.0
103_104_13_14,instructional_video_0,factor,f2,0.025,included,fake,0.2439
103_104_13_14,instructional_video_0,factor,f2,0.025,excluded,fake,0.0116
103_104_13_14,discussion_phase_0,factor,f2,0.025,included,fake,0.2015
103_104_13_14,discussion_phase_0,factor,f2,0.025,excluded,fake,0.0118
103_104_13_14,discussion_phase_1,factor,f2,0.025,included,fake,0.0128
103_104_13_14,discussion_phase_1,factor,f2,0.025,excluded,fake,0.0074
103_104_13_14,reschu_run_0,factor,f2,0.025,included,fake,0.2562
103_104_13_14,reschu_run_0,factor,f2,0.025,excluded,fake,0.0098
103_104_13_14,reschu_run_1,factor,f2,0.025,included,fake,0.2232
103_104_13_14,reschu_run_1,factor,f2,0.025,excluded,fake,0.0109
103_104_13_14,reschu_run_2,factor,f2,0.025,included,fake,0.2431
103_104_13_14,reschu_run_2,factor,f2,0.025,excluded,fake,0.0097
103_104_13_14,reschu_run_3,factor,f2,0.025,included,fake,0.2473
103_104_13_14,reschu_run_3,factor,f2,0.025,excluded,fake,0.0083
103_104_13_14,reschu_run_4,factor,f2,0.025,included,fake,0.2436
103_104_13_14,reschu_run_4,factor,f2,0.025,excluded,fake,0.0092
103_104_13_14,reschu_run_5,factor,f2,0.025,included,fake,0.2221
103_104_13_14,reschu_run_5,factor,f2,0.025,excluded,fake,0.0109
13_14_17_18,instructional_video_0,factor,f2,0.025,included,fake,0.0671
13_14_17_18,instructional_video_0,factor,f2,0.025,excluded,fake,0.02
13_14_17_18,discussion_phase_0,factor,f2,0.025,included,fake,0.2815
13_14_17_18,discussion_phase_0,factor,f2,0.025,excluded,fake,0.0086
13_14_17_18,reschu_run_0,factor,f2,0.025,included,fake,0.1827
13_14_17_18,reschu_run_0,factor,f2,0.025,excluded,fake,0.0208
13_14_17_18,reschu_run_1,factor,f2,0.025,included,fake,0.223
13_14_17_18,reschu_run_1,factor,f2,0.025,excluded,fake,0.0155
13_14_17_18,reschu_run_2,factor,f2,0.025,included,fake,0.196
13_14_17_18,reschu_run_2,factor,f2,0.025,excluded,fake,0.0227
17_18_19_20,instructional_video_0,factor,f2,0.025,included,fake,0.1351
17_18_19_20,instructional_video_0,factor,f2,0.025,excluded,fake,0.0192
17_18_19_20,reschu_run_0,factor,f2,0.025,included,fake,0.2478
17_18_19_20,reschu_run_0,factor,f2,0.025,excluded,fake,0.0098
17_18_19_20,reschu_run_1,factor,f2,0.025,included,fake,0.237
17_18_19_20,reschu_run_1,factor,f2,0.025,excluded,fake,0.0118
17_18_19_20,reschu_run_2,factor,f2,0.025,included,fake,0.2838
17_18_19_20,reschu_run_2,factor,f2,0.025,excluded,fake,0.0111
19_20_21_22,instructional_video_0,factor,f2,0.025,included,fake,0.2128
19_20_21_22,instructional_video_0,factor,f2,0.025,excluded,fake,0.0164
19_20_21_22,discussion_phase_1,factor,f2,0.025,included,fake,0.1603
19_20_21_22,discussion_phase_1,factor,f2,0.025,excluded,fake,0.0135
19_20_21_22,reschu_run_0,factor,f2,0.025,included,fake,0.196
19_20_21_22,reschu_run_0,factor,f2,0.025,excluded,fake,0.0144
19_20_21_22,reschu_run_1,factor,f2,0.025,included,fake,0.1893
19_20_21_22,reschu_run_1,factor,f2,0.025,excluded,fake,0.0147
19_20_21_22,reschu_run_2,factor,f2,0.025,included,fake,0.197
19_20_21_22,reschu_run_2,factor,f2,0.025,excluded,fake,0.0137
19_20_21_22,reschu_run_3,factor,f2,0.025,included,fake,0.1481
19_20_21_22,reschu_run_3,factor,f2,0.025,excluded,fake,0.0158
19_20_21_22,reschu_run_4,factor,f2,0.025,included,fake,0.2166
19_20_21_22,reschu_run_4,factor,f2,0.025,excluded,fake,0.0117
19_20_21_22,reschu_run_5,factor,f2,0.025,included,fake,0.2218
19_20_21_22,reschu_run_5,factor,f2,0.025,excluded,fake,0.0103
